original_row_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,has_settlement_account,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,is_suspended_or_blocked,missing_mcc_or_category,category_median_ticket_size,id_collision_flag
2533,MCH9192,gandhi llc,5912.0,Pharmacy,Individual,Jaipur,Rajasthan,2025-03-01 00:00:00,,False,Active,1758.06,False,False,False,1300.55,False
3653,MCH9193_1,Ramachandran-Rao,5699.0,Apparel,Individual,Bengaluru,Karnataka,2024-04-07 00:00:00,XXXX3147,True,Active,1693.53,False,False,False,1252.4299999999998,True
194,MCH9193_2,Shroff Inc,5411.0,Grocery,Sole Proprietor,Jalandhar,Punjab,2023-02-10 00:00:00,,False,Active,,True,False,False,1233.545,True
2100,MCH9195,"Manne, Parsa and Ratta",5311.0,Department Store,Individual,Kolkata,West Bengal,2025-01-08 03:54:16,XXXX4221,True,Active,1304.69,False,False,False,1356.755,False
2839,MCH9196_1,Brahmbhatt Inc,5411.0,Grocery,Partnership,Bengaluru,Karnataka,2023-03-16 06:41:42,,False,Active,,True,False,False,1233.545,True
1971,MCH9196_2,"Dani, Palla and Ramachandran",7011.0,Hotel,Sole Proprietor,Hyderabad,Telangana,2023-02-04 00:00:00,5171234438,True,Active,403.86,False,False,False,1161.77,True
4166,MCH9199_1,"BAIL, PERI AND BARIA",,Department Store,Partnership,Chennai,Tamil Nadu,2024-01-14 00:00:00,MIRO8677255410818,True,Active,7748.66,False,False,True,1356.755,True
1317,MCH9199_2,Goda-Patel,4814.0,Mobile Recharge,Partnership,Lucknow,Uttar Pradesh,2024-12-23 00:00:00,3404405124,True,Active,992.24,False,False,False,1108.585,True
1271,MCH9201,  Ramachandran PLC  ,4814.0,Mobile Recharge,Private Limited,Jaipur,Rajasthan,2024-10-02 18:21:00,,False,Active,1064.13,False,False,False,1108.585,False
4408,MCH9203_1,Lad LLC,5812.0,Restaurant,Individual,Chennai,Tamil Nadu,2023-09-29 00:00:00,,False,Active,,True,False,False,1327.31,True
2177,MCH9203_2,PATEL-BHASIN,7011.0,Hotel,Partnership,Delhi,Delhi,2025-04-14 00:00:00,XXXX4448,True,Active,1305.76,False,False,False,1161.77,True
5232,MCH9205,Lala Ltd,4131.0,Transportation,Private Limited,Kolkata,West Bengal,2024-11-26 04:12:00,XXXX6473,True,Suspended,569.25,False,True,False,1225.12,False
1804,MCH9207_1,"Gola, Prabhu and Sood",5311.0,Department Store,Private Limited,Kolkata,West Bengal,2025-02-14 20:21:36,YDIJ7187856499079,True,Active,1107.16,False,False,False,1356.755,True
368,MCH9207_2,"JANI, MITTAL AND NARASIMHAN",5411.0,Grocery,Partnership,Bengaluru,Karnataka,2025-01-15 11:22:00,XJLY4559421802745,True,Inactive,1049.45,False,False,False,1233.545,True
1259,MCH9208,Lala-Tiwari,5942.0,Books & Stationery,Partnership,Amritsar,Punjab,2023-05-17 00:00:00,,False,Inactive,338.09,False,False,False,1167.225,False
4990,MCH9211,Dubey-Kurian,7011.0,Hotel,Individual,Jalandhar,Punjab,2023-08-01 00:00:00,XXXX5476,True,Active,2981.74,False,False,False,1161.77,False
1496,MCH9216,AMBLE-THAMAN,,Pharmacy,Partnership,Ludhiana,Punjab,2025-02-10 00:00:00,TRSX1584484080188,True,Active,2329.15,False,False,True,1300.55,False
4223,MCH9219,  Baria Inc  ,4814.0,Telecom,Sole Proprietor,Jaipur,Rajasthan,2024-07-29 00:00:00,7495991370,True,Active,1931.0,False,False,False,1213.17,False
3430,MCH9220,"Agate,BoaseandKurian",4131.0,Travel,Sole Proprietor,Delhi,Delhi,,XXXX4686,True,Inactive,,True,False,False,1012.28,False
1481,MCH9223_1,D’Alia-Hans,5699.0,Apparel,Partnership,Chennai,Tamil Nadu,2024-12-09 02:24:19,IGRU6773049024506,True,Active,376.0,False,False,False,1252.4299999999998,True
5393,MCH9223_2,Ram LLC,5912.0,Pharmacy,Sole Proprietor,Delhi,Delhi,,,False,Active,633.68,False,False,False,1300.55,True
677,MCH9226_1,  Bhatnagar-Magar  ,5812.0,Restaurant,Partnership,Chennai,Tamil Nadu,2024-11-27 00:00:00,CSVM1025081118272,True,Suspended,500.21,False,True,False,1327.31,True
5976,MCH9226_2,"Sandhu, Jha and Randhawa",5699.0,Apparel,Individual,Pune,Maharashtra,2024-12-03 00:00:00,SCBS7759924913955,True,Active,5451.11,False,False,False,1252.4299999999998,True
701,MCH9228,Ram Inc,5999.0,Misc Retail,Individual,Hyderabad,Telangana,2025-10-19 16:20:00,XXXX4276,True,Active,1661.79,False,False,False,1276.92,False
5837,MCH9229,  Anne-Parikh  ,,Books & Stationery,Private Limited,Jaipur,Rajasthan,2025-10-23 00:00:00,,False,Inactive,173.81,False,False,True,1167.225,False
2973,MCH9231,Kala-Dugar,4131.0,Transportation,Partnership,Pune,Maharashtra,,7817631283,True,Active,228.82,False,False,False,1225.12,False
4733,MCH9232,Ahuja-Chaudhry,4131.0,Transportation,Individual,Hyderabad,Telangana,2023-04-20 00:00:00,XXXX7963,True,Active,361.11,False,False,False,1225.12,False
1984,MCH9234,"Jhaveri, Chandran and Shukla",7011.0,Hotel,Partnership,Lucknow,Uttar Pradesh,2024-07-26 00:00:00,XXXX3221,True,Active,762.04,False,False,False,1161.77,False
1734,MCH9237,GOKHALE INC,5912.0,Pharmacy,Private Limited,Ludhiana,Punjab,2025-09-28 00:00:00,LPZT4038353121229,True,Active,1901.54,False,False,False,1300.55,False
5650,MCH9239,BALAKRISHNAN-DAS,5411.0,Grocery,Partnership,Bengaluru,Karnataka,2025-12-11 06:31:01,EHOI0009201922607,True,Active,,False,False,False,1233.545,False
1096,MCH9242,"Kadakia, Yadav and Seshadri",7011.0,Hotel,Partnership,Hyderabad,Telangana,2023-03-10 00:00:00,XXXX4049,True,Suspended,1024.36,False,True,False,1161.77,False
5309,MCH9245,zachariah-suri,5311.0,Retail,Individual,Jalandhar,Punjab,2023-05-03 00:00:00,ZBKQ5898737738506,True,Active,328.18,False,False,False,1126.42,False
6180,MCH9246,"Krishna, Wable and Kanda",4814.0,Mobile Recharge,Sole Proprietor,Pune,Maharashtra,2023-03-01 00:00:00,XXXX5813,True,Active,859.77,False,False,False,1108.585,False
4834,MCH9249,"Aggarwal, Agarwal and Naidu",5699.0,Apparel,Partnership,Chennai,Tamil Nadu,2025-12-23 00:00:00,XXXX8648,True,Active,,True,False,False,1252.4299999999998,False
716,MCH9251,"Venkatesh, Randhawa and Lal",4131.0,Transportation,Sole Proprietor,Lucknow,Uttar Pradesh,2026-01-02 09:37:10,6838955230,True,Active,621.25,False,False,False,1225.12,False
4923,MCH9253,Gole LLC,5699.0,Apparel,Sole Proprietor,Amritsar,Punjab,2024-05-09 20:29:36,XXXX9261,True,Active,1349.23,False,False,False,1252.4299999999998,False
1474,MCH9255,"Hegde, Dass and Sehgal",5699.0,Apparel,Private Limited,Amritsar,Punjab,2023-07-19 10:19:06,,False,Active,1054.61,False,False,False,1252.4299999999998,False
5749,MCH9257,Deep-Venkataraman,7011.0,Hotel,Partnership,Amritsar,Punjab,2023-12-17 00:00:00,AYAD9422325940628,True,Active,705.83,False,False,False,1161.77,False
3677,MCH9258,Edwin Inc,5942.0,Books & Stationery,Partnership,Lucknow,Uttar Pradesh,2024-09-26 00:00:00,0028974564,True,Active,1647.77,False,False,False,1167.225,False
1104,MCH9261,Gupta-Manne,5812.0,Restaurant,Individual,Jaipur,Rajasthan,2025-07-10 09:04:41,,False,Active,2734.0,False,False,False,1327.31,False
6194,MCH9263,"Chatterjee, Anand and Mani",5999.0,Misc Retail,Partnership,Kolkata,West Bengal,2024-05-05 00:44:32,,False,Active,628.47,False,False,False,1276.92,False
5459,MCH9266_1,"Badami, Pathak and Nanda",5699.0,Apparel,Private Limited,Pune,Maharashtra,2024-10-09 19:17:00,3246654174,True,Active,157.82,False,False,False,1252.4299999999998,True
4514,MCH9266_2,Chatterjee Group,5411.0,Grocery,Sole Proprietor,Bengaluru,Karnataka,,XXXX2510,True,Suspended,726.18,False,True,False,1233.545,True
5681,MCH9266_3,Nazareth Ltd,5942.0,Books & Stationery,Sole Proprietor,Lucknow,Uttar Pradesh,2023-07-07 00:00:00,,False,Active,1049.97,False,False,False,1167.225,True
2242,MCH9271,"Bera, Contractor and Trivedi",4131.0,Transportation,Sole Proprietor,Delhi,Delhi,2025-02-20 00:00:00,KHLJ8243266357655,True,Active,,False,False,False,1225.12,False
2672,MCH9276_1,Bandi Inc,5942.0,Books & Stationery,Private Limited,Jalandhar,Punjab,,3029302980,True,Active,2777.32,False,False,False,1167.225,True
5319,MCH9276_2,TRIVEDI-KUNDA,5699.0,Apparel,Individual,Delhi,Delhi,2025-12-31 04:58:00,XXXX9182,True,Active,2310.01,False,False,False,1252.4299999999998,True
5261,MCH9277,Pa1-R0ut,5942.0,Books & Stationery,Individual,Amritsar,Punjab,2026-02-10 18:58:24,,False,Active,963.33,False,False,False,1167.225,False
3590,MCH9278_1,Oza-Gera,4131.0,Transportation,Partnership,Mumbai,Maharashtra,2024-04-20 00:00:00,,False,Active,13241.0,False,False,False,1225.12,True
201,MCH9278_2,Pant PLC,5942.0,Books & Stationery,Partnership,Bengaluru,Karnataka,2024-06-25 23:31:00,MCZF8391507084286,True,Active,822.0,False,False,False,1167.225,True
2500,MCH9279,Choudhury LLC,5411.0,Grocery,Sole Proprietor,Kolkata,West Bengal,2024-11-18 00:00:00,0970198759,True,Active,644.81,False,False,False,1233.545,False
4653,MCH9287_1,"Datta, Virk and Arya",5999.0,Misc Retail,Individual,Amritsar,Punjab,2025-09-21 00:00:00,XXXX9129,True,Active,636.69,False,False,False,1276.92,True
862,MCH9287_2,Sathe Group,4814.0,Mobile Recharge,Private Limited,Jaipur,Rajasthan,2023-04-16 13:53:00,,False,Inactive,,True,False,False,1108.585,True
4689,MCH9289_1,Baria-Nagy,5999.0,Misc Retail,Sole Proprietor,Chennai,Tamil Nadu,,,False,Active,620.71,False,False,False,1276.92,True
4992,MCH9289_2,LALL LLC,7011.0,Hotel,Private Limited,Kolkata,West Bengal,2025-12-08 09:38:21,PFKV1152289254196,True,Active,3024.28,False,False,False,1161.77,True
1909,MCH9290,"Gole, Viswanathan and Brahmbhatt",7011.0,Hotel,Partnership,Ludhiana,Punjab,,,False,Inactive,1704.51,False,False,False,1161.77,False
1788,MCH9291_1,"Mukhopadhyay, Dua and Dada",5699.0,Apparel,Sole Proprietor,Delhi,Delhi,2023-12-24 00:00:00,4794994318,True,Active,875.0,False,False,False,1252.4299999999998,True
2158,MCH9291_2,"Thakkar, Bath and Uppal",,Retail,Sole Proprietor,Lucknow,Uttar Pradesh,2024-12-24 06:25:11,XXXX5444,True,Inactive,3529.0,False,False,True,1126.42,True
740,MCH9296_1,  Bhakta-Sen  ,5699.0,Apparel,Private Limited,Delhi,Delhi,2024-12-29 00:00:00,CFXN3327085441809,True,Active,453.57,False,False,False,1252.4299999999998,True
4984,MCH9296_2,Ramanathan Ltd,5912.0,Pharmacy,Individual,Jaipur,Rajasthan,2025-01-29 16:04:16,,False,Active,1253.48,False,False,False,1300.55,True
5870,MCH9298,Jain Ltd,5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2024-02-03 12:58:21,XXXX4996,True,Active,8519.11,False,False,False,1167.225,False
4372,MCH9299,Pathak-Menon,5812.0,Restaurant,Sole Proprietor,Ludhiana,Punjab,2024-04-28 07:03:55,,False,Active,3015.0,False,False,False,1327.31,False
3417,MCH9302,Savant-Dave,5311.0,Department Store,Partnership,Bengaluru,Karnataka,2025-08-17 00:00:00,,False,Active,543.56,False,False,False,1356.755,False
284,MCH9304,Char Ltd,4814.0,Mobile Recharge,Individual,Bengaluru,Karnataka,2024-01-05 00:00:00,,False,Active,531.14,False,False,False,1108.585,False
807,MCH9306,Zachariah-Anne,5942.0,Books & Stationery,Partnership,Mumbai,Maharashtra,2026-02-10 00:00:00,JLTB4031924458479,True,Active,1250.09,False,False,False,1167.225,False
316,MCH9307,"Bajwa, Dhawan and Guha",,Restaurant,Sole Proprietor,Jalandhar,Punjab,2024-03-07 00:00:00,,False,Active,468.19,False,False,True,1327.31,False
5196,MCH9310,Ganguly-Tella,7011.0,Hotel,Individual,Pune,Maharashtra,2024-03-29 00:00:00,XXXX9831,True,Active,,True,False,False,1161.77,False
5304,MCH9311_1,"Dyal, Mohan and Patla",5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2025-02-16 00:00:00,8480146699,True,Active,1774.56,False,False,False,1167.225,True
3067,MCH9311_2,Sathe Group,5942.0,Books & Stationery,Private Limited,Ludhiana,Punjab,2025-05-31 23:35:00,,False,Active,595.82,False,False,False,1167.225,True
2436,MCH9316,Bandi Ltd,5411.0,Grocery,Sole Proprietor,Ludhiana,Punjab,2025-08-21 00:00:00,9331997992,True,Active,1198.18,False,False,False,1233.545,False
6152,MCH9319_1,Cherian and Sons,5699.0,Apparel,Individual,Jaipur,Rajasthan,2025-03-07 00:00:00,XXXX4972,True,Active,1697.03,False,False,False,1252.4299999999998,True
90,MCH9319_2,LadInc,5699.0,Apparel,Sole Proprietor,Jalandhar,Punjab,2025-07-20 00:00:00,XXXX7774,True,Active,839.54,False,False,False,1252.4299999999998,True
2226,MCH9320,Char Inc,5411.0,Grocery,Private Limited,Hyderabad,Telangana,2025-11-22 00:00:00,OFHR1997447322569,True,Active,695.0,False,False,False,1233.545,False
1559,MCH9322,"Khosla, Walia and Deep",5311.0,Department Store,Partnership,Kolkata,West Bengal,2024-07-15 00:00:00,BPNH2377464616036,True,Active,1060.15,False,False,False,1356.755,False
3780,MCH9325,"  Patel, Parikh and Kaul  ",4814.0,Telecom,Private Limited,Lucknow,Uttar Pradesh,2023-03-13 00:58:46,9323786200,True,Active,1538.45,False,False,False,1213.17,False
4311,MCH9332_1,GALA INC,5699.0,Apparel,Private Limited,Amritsar,Punjab,2023-03-21 00:00:00,XXXX9903,True,Active,1348.88,False,False,False,1252.4299999999998,True
425,MCH9332_2,  Gupta Inc  ,5912.0,Pharmacy,Private Limited,Pune,Maharashtra,2023-09-24 00:00:00,,False,Active,1393.93,False,False,False,1300.55,True
5151,MCH9335_1,"Sarraf, Wable and Deshmukh",5912.0,Pharmacy,Individual,Amritsar,Punjab,2023-05-03 00:00:00,,False,Active,399.0,False,False,False,1300.55,True
5752,MCH9335_2,Shenoy Group,5699.0,Apparel,Partnership,Lucknow,Uttar Pradesh,2024-07-07 04:29:20,,False,Active,1203.23,False,False,False,1252.4299999999998,True
4080,MCH9335_3,srinivasan-shere,,Department Store,Partnership,Ludhiana,Punjab,2024-04-13 00:00:00,,False,Active,1875.12,False,False,True,1356.755,True
2025,MCH9338,  D’Alia-Mitter  ,,Books & Stationery,Partnership,Mumbai,Maharashtra,2025-07-01 00:00:00,,False,Active,604.36,False,False,True,1167.225,False
4761,MCH9340,Mallick-Konda,5999.0,Misc Retail,Individual,Bengaluru,Karnataka,2025-01-24 13:55:00,,False,Inactive,1550.33,False,False,False,1276.92,False
2972,MCH9342,Dua-Lala,5999.0,Misc Retail,Sole Proprietor,Bengaluru,Karnataka,2025-04-17 11:33:00,BUXU5026475055431,True,Suspended,1698.37,False,True,False,1276.92,False
4107,MCH9343,Sridhar-Sarna,7011.0,Hotel,Partnership,Chennai,Tamil Nadu,2025-08-16 00:00:00,XXXX5274,True,Active,287.96,False,False,False,1161.77,False
4785,MCH9345,Mahal Inc,4814.0,Telecom,Private Limited,Amritsar,Punjab,2025-11-30 00:00:00,5557853955,True,Active,4834.52,False,False,False,1213.17,False
2785,MCH9348_1,"Solanki, Chaudhary and Nori",5912.0,Pharmacy,Partnership,Pune,Maharashtra,2023-09-09 14:53:51,ACBK1959673899093,True,Active,1188.0,False,False,False,1300.55,True
5191,MCH9348_2,"TOOR, PAREKH AND AGATE",5942.0,Books & Stationery,Private Limited,Amritsar,Punjab,2025-03-30 00:00:00,HCSS6943242832650,True,Active,4472.44,False,False,False,1167.225,True
2014,MCH9349_1,"Bhat, Suri and Khalsa",5999.0,Misc Retail,Individual,Hyderabad,Telangana,2023-07-15 00:00:00,7591595714,True,Active,2394.34,False,False,False,1276.92,True
1024,MCH9349_2,Mahajan-Ghosh,5812.0,Restaurant,Individual,Chennai,Tamil Nadu,2023-02-21 00:00:00,,False,Closed,3266.0,False,False,False,1327.31,True
5576,MCH9350,SINGH-SANE,5411.0,Grocery,Private Limited,Ludhiana,Punjab,2023-04-13 00:00:00,1346716181,True,Active,840.43,False,False,False,1233.545,False
3339,MCH9352_1,Bains Group,,Retail,Individual,Chennai,Tamil Nadu,2026-01-13 00:00:00,,False,Inactive,1537.37,False,False,True,1126.42,True
1345,MCH9352_2,Chaudhary-Munshi,,Hotel,Sole Proprietor,Hyderabad,Telangana,2025-12-27 00:00:00,1982708228,True,Inactive,295.19,False,False,True,1161.77,True
2662,MCH9352_3,RAMANATHAN-LALA,4131.0,Transportation,Partnership,Bengaluru,Karnataka,2026-02-09 00:00:00,ICJY2091662937472,True,Active,1121.19,False,False,False,1225.12,True
5758,MCH9353_1,"Baral, Raj and Mishra",5411.0,Grocery,Partnership,Bengaluru,Karnataka,2025-03-19 22:49:10,1787550452,True,Active,,False,False,False,1233.545,True
5915,MCH9353_2,Ray-Gaba,5812.0,Restaurant,Private Limited,Pune,Maharashtra,2023-09-21 00:00:00,4567108215,True,Active,1357.72,False,False,False,1327.31,True
1811,MCH9354,"SRINIVASAN, BHARGAVA AND SATHE",7011.0,Hotel,Private Limited,Pune,Maharashtra,2025-12-26 03:14:06,MCIS2962837592027,True,Active,272.4,False,False,False,1161.77,False
4958,MCH9355,Vig PLC,5912.0,Pharmacy,Partnership,Jalandhar,Punjab,2024-11-01 00:00:00,KRTG3596169904435,True,Active,1697.72,False,False,False,1300.55,False
5953,MCH9356,WagleLLC,5411.0,Grocery,Partnership,Delhi,Delhi,2025-09-15 00:00:00,XXXX8552,True,Active,862.0,False,False,False,1233.545,False
3863,MCH9358,Shroff Ltd,5311.0,Department Store,Sole Proprietor,Kolkata,West Bengal,2023-05-21 00:00:00,RLLU5222765967468,True,Active,1856.54,False,False,False,1356.755,False
2192,MCH9359,"Ramanathan, Parekh and Agrawal",4131.0,Transportation,Partnership,Ludhiana,Punjab,2023-04-08 13:17:52,FQHN0033426656652,True,Active,3245.01,False,False,False,1225.12,False
5493,MCH9362,"Lala, Oza and Chahal",5912.0,Pharmacy,Sole Proprietor,Delhi,Delhi,2024-04-25 00:00:00,XXXX6427,True,Active,1820.41,False,False,False,1300.55,False
3756,MCH9363,  Mannan Group  ,4131.0,Transportation,Private Limited,Mumbai,Maharashtra,2024-07-29 00:00:00,,False,Active,,False,False,False,1225.12,False
5648,MCH9366,"Parsa, Walia and Viswanathan",5699.0,Apparel,Individual,Jalandhar,Punjab,2024-11-13 00:00:00,XXXX5233,True,Active,7891.78,False,False,False,1252.4299999999998,False
4868,MCH9367,Luthra and Sons,,Books & Stationery,Private Limited,Amritsar,Punjab,2023-05-31 17:55:00,,False,Active,1752.0,False,False,True,1167.225,False
5920,MCH9369,Kara Group,7011.0,Hotel,Sole Proprietor,Kolkata,West Bengal,2024-07-06 20:37:37,,False,Active,2036.0,False,False,False,1161.77,False
2208,MCH9370,Mallick-Gola,5999.0,Misc Retail,Private Limited,Jaipur,Rajasthan,2023-02-20 00:00:00,LVKV0562210759080,True,Active,4284.71,False,False,False,1276.92,False
1658,MCH9371,Mand-Oommen,,Grocery,Private Limited,Chennai,Tamil Nadu,2023-11-11 00:00:00,,False,Active,284.42,False,False,True,1233.545,False
1973,MCH9375,"Bhalla, Koshy and Sule",,Books & Stationery,Individual,Ludhiana,Punjab,2023-07-28 23:16:10,XXXX7795,True,Inactive,924.32,False,False,True,1167.225,False
405,MCH9377_1,"Badal, Mitter and Mitter",5912.0,Pharmacy,Sole Proprietor,Lucknow,Uttar Pradesh,2024-08-22 00:00:00,USJW2353874844902,True,Active,,False,False,False,1300.55,True
5652,MCH9377_2,chaudhuri plc,5699.0,Apparel,Sole Proprietor,Delhi,Delhi,2023-04-14 00:00:00,6784208248,True,Active,1583.18,False,False,False,1252.4299999999998,True
5009,MCH9379,Nazareth and Sons,5999.0,Misc Retail,Individual,Kolkata,West Bengal,,XXXX1135,True,Inactive,242.0,False,False,False,1276.92,False
1179,MCH9380,CHAKRABARTI GROUP,5812.0,Restaurant,Private Limited,Ludhiana,Punjab,2023-11-23 00:00:00,ECMM7078142170981,True,Active,199.0,False,False,False,1327.31,False
2151,MCH9383_1,"Sarraf, Mand and Dalal",4131.0,Transportation,Partnership,Lucknow,Uttar Pradesh,2025-11-25 00:00:00,,False,Active,,True,False,False,1225.12,True
943,MCH9383_2,"Sekhon,PadmanabhanandRege",5942.0,Books & Stationery,Individual,Chennai,Tamil Nadu,2026-01-24 02:02:00,4786143604,True,Suspended,2841.0,False,True,False,1167.225,True
2707,MCH9385,"Ray, Gu1ati and Gi11",4814.0,Telecom,Sole Proprietor,Amritsar,Punjab,2024-02-17 00:00:00,,False,Active,1178.44,False,False,False,1213.17,False
2230,MCH9386_1,"Kothari,SantandLoyal",5699.0,Apparel,Individual,Bengaluru,Karnataka,2023-04-01 07:17:00,XXXX0692,True,Active,2792.0,False,False,False,1252.4299999999998,True
1978,MCH9386_2,Shankar Ltd,4131.0,Transportation,Individual,Amritsar,Punjab,2023-10-23 00:00:00,XXXX6796,True,Active,,True,False,False,1225.12,True
759,MCH9388,"mahajan, dixit and memon",7011.0,Hotel,Partnership,Kolkata,West Bengal,2024-11-21 00:00:00,,False,Active,1507.31,False,False,False,1161.77,False
1378,MCH9390,"Minhas,PauandNarayanan",4131.0,Travel,Individual,Ludhiana,Punjab,,,False,Active,2246.12,False,False,False,1012.28,False
5008,MCH9391,Vasa-Mitra,4814.0,Mobile Recharge,Individual,Jalandhar,Punjab,2024-10-30 00:00:00,XXXX6623,True,Active,1456.23,False,False,False,1108.585,False
4388,MCH9393_1,Chand-Vasa,5942.0,Books & Stationery,Individual,Ludhiana,Punjab,2024-12-23 11:24:00,2020254669,True,Active,2868.44,False,False,False,1167.225,True
4446,MCH9393_2,Narasimhan Inc,4131.0,Transportation,Partnership,Kolkata,West Bengal,2024-09-18 13:34:26,8072590742,True,Active,1156.0,False,False,False,1225.12,True
1297,MCH9393_3,"Sehgal, Chawla and Korpal",5812.0,Restaurant,Individual,Amritsar,Punjab,2025-03-09 17:19:00,XXXX8440,True,Active,896.96,False,False,False,1327.31,True
2373,MCH9393_4,SUBRAMANIAN LLC,7011.0,Hotel,Individual,Bengaluru,Karnataka,2025-01-10 00:00:00,CNXK7674132644684,True,Active,1268.96,False,False,False,1161.77,True
5141,MCH9393_5,  Vala-Bahri  ,4814.0,Mobile Recharge,Sole Proprietor,Kolkata,West Bengal,2024-06-09 10:37:28,KRHX3053527242378,True,Suspended,1926.43,False,True,False,1108.585,True
3839,MCH9394_1,Balay Group,5311.0,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2023-08-08 00:00:00,,False,Active,279.0,False,False,False,1356.755,True
3325,MCH9394_2,Pal-Taneja,4814.0,Mobile Recharge,Private Limited,Ludhiana,Punjab,2024-01-02 00:00:00,,False,Closed,311.59,False,False,False,1108.585,True
3023,MCH9395,Bhagat-Chana,5699.0,Apparel,Private Limited,Jaipur,Rajasthan,2024-12-12 00:00:00,,False,Active,2768.73,False,False,False,1252.4299999999998,False
4300,MCH9396_1,Baria-Bhasin,5912.0,Pharmacy,Partnership,Pune,Maharashtra,2025-01-24 00:00:00,WSGG2231313442332,True,Active,,True,False,False,1300.55,True
1421,MCH9396_2,"Solanki, Kara and Saha",7011.0,Hotel,Sole Proprietor,Bengaluru,Karnataka,2024-07-08 07:13:36,XXXX6974,True,Active,1428.59,False,False,False,1161.77,True
2540,MCH9397,Ramaswamy-Goel,5411.0,Grocery,Private Limited,Jalandhar,Punjab,2025-12-20 01:06:00,3711511693,True,Active,1519.0,False,False,False,1233.545,False
618,MCH9398_1,"Soman, Murthy and Mangat",5411.0,Grocery,Partnership,Bengaluru,Karnataka,2026-02-21 00:00:00,,False,Active,5429.9,False,False,False,1233.545,True
2527,MCH9398_2,"Suresh, Khosla and Kadakia",,Hotel,Sole Proprietor,Bengaluru,Karnataka,,XXXX1590,True,Active,1404.91,False,False,True,1161.77,True
5257,MCH9400_1,"Dara, Desai and Sethi",5999.0,Misc Retail,Partnership,Mumbai,Maharashtra,2025-08-23 00:00:00,,False,Active,2120.88,False,False,False,1276.92,True
5450,MCH9400_2,SACHAR PLC,5942.0,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2023-03-28 00:00:00,,False,Active,872.66,False,False,False,1167.225,True
1197,MCH9401,Ravi LLC,7011.0,Hotel,Sole Proprietor,Pune,Maharashtra,2025-11-14 00:00:00,1215375647,True,Active,1824.72,False,False,False,1161.77,False
1675,MCH9402,Vyas-Nath,5812.0,Restaurant,Private Limited,Lucknow,Uttar Pradesh,2023-09-18 00:00:00,,False,Active,,True,False,False,1327.31,False
4500,MCH9403,"Bains,BanerjeeandBansal",7011.0,Hotel,Partnership,Mumbai,Maharashtra,2025-02-22 16:11:00,,False,Inactive,1838.83,False,False,False,1161.77,False
4102,MCH9404,BARAL AND SONS,4131.0,Travel,Private Limited,Kolkata,West Bengal,2025-02-10 00:00:00,,False,Active,,False,False,False,1012.28,False
3560,MCH9406_1,Goyal-Bhakta,5912.0,Pharmacy,Individual,Delhi,Delhi,2023-11-20 00:00:00,,False,Active,280.93,False,False,False,1300.55,True
669,MCH9406_2,Randhawa and Sons,,Restaurant,Individual,Lucknow,Uttar Pradesh,2025-08-11 00:00:00,XXXX6795,True,Active,2159.94,False,False,True,1327.31,True
4693,MCH9408,Arya-Vig,4131.0,Transportation,Individual,Bengaluru,Karnataka,2023-12-24 00:00:00,6291585633,True,Active,,True,False,False,1225.12,False
2030,MCH9410,Sagar-Chawla,5699.0,Apparel,Individual,Jalandhar,Punjab,2026-01-24 00:00:00,XXXX0534,True,Active,820.0,False,False,False,1252.4299999999998,False
1380,MCH9412,NAYAK-GUHA,4131.0,Transportation,Individual,Amritsar,Punjab,,XXXX5639,True,Active,2887.33,False,False,False,1225.12,False
5268,MCH9413,Kala-Sarkar,5912.0,Pharmacy,Sole Proprietor,Hyderabad,Telangana,2023-10-25 07:38:39,XXXX4409,True,Active,869.76,False,False,False,1300.55,False
3137,MCH9414,Banik-Garde,5812.0,Restaurant,Individual,Jalandhar,Punjab,2025-01-16 00:00:00,VESW9193556812149,True,Active,942.13,False,False,False,1327.31,False
3508,MCH9415,Krishnamurthy-Warrior,7011.0,Hotel,Sole Proprietor,Ludhiana,Punjab,2023-02-21 00:00:00,,False,Active,438.69,False,False,False,1161.77,False
1604,MCH9416,  Kulkarni and Sons  ,5411.0,Grocery,Partnership,Mumbai,Maharashtra,2024-12-13 22:23:48,0558936473,True,Active,755.0,False,False,False,1233.545,False
3472,MCH9418_1,"BORA, VENKATESH AND LOKE",5411.0,Grocery,Individual,Bengaluru,Karnataka,2024-05-22 00:00:00,ZTOW0641939254087,True,Suspended,1520.21,False,True,False,1233.545,True
1454,MCH9418_2,Dixit-Ranganathan,5912.0,Pharmacy,Partnership,Delhi,Delhi,2024-02-24 00:00:00,,False,Active,1164.23,False,False,False,1300.55,True
6113,MCH9423,apte group,7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2025-10-24 00:00:00,HHBU3998361677128,True,Active,3132.43,False,False,False,1161.77,False
222,MCH9424,Sur-Bajaj,5311.0,Department Store,Sole Proprietor,Bengaluru,Karnataka,2025-04-18 00:00:00,XXXX3219,True,Active,1902.79,False,False,False,1356.755,False
